team_url,season,rank,url,name,salary
/teams/LAC/,1998-99,11,/players/t/tayloma01.html,Maurice Taylor,"$1,209,000"
/teams/LAC/,1998-99,12,/players/s/smithch04.html,Charles Smith,"$677,080"
/teams/LAC/,1998-99,13,/players/s/skinnbr01.html,Brian Skinner,"$653,500"
/teams/LAC/,1998-99,14,/players/h/hudsotr01.html,Troy Hudson,"$287,500"
/teams/LAC/,1998-99,15,/players/n/nesbyty01.html,Tyrone Nesby,"$287,500"
/teams/LAC/,1992-93,1,/players/m/mannida01.html,Danny Manning,"$2,600,000"
/teams/LAC/,1992-93,2,/players/h/harpero01.html,Ron Harper,"$2,220,000"
/teams/LAC/,1992-93,3,/players/r/roberst01.html,Stanley Roberts,"$1,900,000"
/teams/LAC/,1992-93,4,/players/j/jacksma01.html,Mark Jackson,"$1,790,000"
/teams/LAC/,1992-93,5,/players/n/normake01.html,Ken Norman,"$1,275,000"
/teams/LAC/,1992-93,6,/players/g/grantga01.html,Gary Grant,"$1,128,000"
/teams/LAC/,1992-93,7,/players/v/vaughlo01.html,Loy Vaught,"$1,100,000"
/teams/LAC/,1992-93,8,/players/w/willijo02.html,John Williams,"$800,000"
/teams/LAC/,1992-93,9,/players/w/woodsra01.html,Randy Woods,"$500,000"
/teams/LAC/,1992-93,10,/players/s/spencel01.html,Elmore Spencer,"$438,000"
/teams/LAC/,1992-93,11,/players/e/edwarja01.html,James Edwards,"$250,000"
/teams/LAC/,1992-93,12,/players/j/jacksja01.html,Jaren Jackson,"$140,000"
/teams/LAC/,1992-93,13,/players/v/vandeki01.html,Kiki Vandeweghe,"$140,000"
/teams/LAC/,1992-93,14,/players/h/horfoti01.html,Tito Horford,"$7,000"
/teams/LAC/,2003-04,1,/players/b/brandel01.html,Elton Brand,"$10,960,000"
/teams/LAC/,2003-04,2,/players/m/maggeco01.html,Corey Maggette,"$7,000,000"
/teams/LAC/,2003-04,3,/players/d/drobnpr01.html,Predrag Drobnjak,"$2,500,000"
/teams/LAC/,2003-04,4,/players/k/kamanch01.html,Chris Kaman,"$2,394,600"
/teams/LAC/,2003-04,5,/players/d/doolike01.html,Keyon Dooling,"$2,256,444"
/teams/LAC/,2003-04,6,/players/z/zhizhwa01.html,Wang Zhizhi,"$2,090,000"
/teams/LAC/,2003-04,7,/players/w/wilcoch01.html,Chris Wilcox,"$2,066,760"
/teams/LAC/,2003-04,8,/players/j/jaricma01.html,Marko Jaric,"$1,925,000"
/teams/LAC/,2003-04,9,/players/r/richaqu01.html,Quentin Richardson,"$1,805,735"
/teams/LAC/,2003-04,10,/players/e/elyme01.html,Melvin Ely,"$1,628,760"
/teams/LAC/,2003-04,11,/players/p/polynol01.html,Olden Polynice,"$1,070,000"
/teams/LAC/,2003-04,12,/players/r/ricegl01.html,Glen Rice,"$1,070,000"
/teams/LAC/,2003-04,13,/players/h/houseed01.html,Eddie House,"$750,000"
/teams/LAC/,2003-04,14,/players/s/simmobo01.html,Bobby Simmons,"$638,679"
/teams/LAC/,2003-04,15,/players/o/overtdo01.html,Doug Overton,"$591,454"
/teams/LAC/,2003-04,16,,Josh Moore,"$366,931"
/teams/LAC/,1996-97,1,/players/r/roberst01.html,Stanley Roberts,"$3,250,000"
/teams/LAC/,1996-97,2,/players/v/vaughlo01.html,Loy Vaught,"$3,100,000"
/teams/LAC/,1996-97,3,/players/r/richapo01.html,Pooh Richardson,"$2,721,000"
/teams/LAC/,1996-97,4,/players/m/murrala01.html,Lamond Murray,"$2,700,000"
/teams/LAC/,1996-97,5,/players/r/rogerro01.html,Rodney Rogers,"$2,280,000"
/teams/LAC/,1996-97,6,/players/d/deherte01.html,Terry Dehere,"$1,905,000"
/teams/LAC/,1996-97,7,/players/s/sealyma01.html,Malik Sealy,"$1,732,000"
/teams/LAC/,1996-97,8,/players/w/wrighlo02.html,Lorenzen Wright,"$1,480,000"
/teams/LAC/,1996-97,9,/players/p/piatker01.html,Eric Piatkowski,"$1,363,000"
/teams/LAC/,1996-97,10,/players/b/barrybr01.html,Brent Barry,"$958,000"
/teams/LAC/,1996-97,11,/players/s/schindw01.html,Dwayne Schintzius,"$625,000"
/teams/LAC/,1996-97,12,/players/o/outlabo01.html,Bo Outlaw,"$600,000"
/teams/LAC/,1996-97,13,/players/m/martida01.html,Darrick Martin,"$375,000"
/teams/LAC/,1996-97,14,/players/d/duckwke01.html,Kevin Duckworth,"$247,500"
/teams/LAC/,1985-86,1,/players/j/johnsma01.html,Marques Johnson,"$1,100,000"
/teams/LAC/,1985-86,2,/players/n/nixonno01.html,Norm Nixon,"$650,000"
/teams/LAC/,1985-86,3,/players/b/benjabe01.html,Benoit Benjamin,"$575,000"
/teams/LAC/,1985-86,4,/players/m/maxwece01.html,Cedric Maxwell,"$505,000"
/teams/LAC/,1985-86,5,/players/s/smithde02.html,Derek Smith,"$375,000"
/teams/LAC/,1985-86,6,/players/b/bridgju01.html,Junior Bridgeman,"$350,000"
/teams/LAC/,1985-86,7,/players/c/cagemi01.html,Michael Cage,"$250,000"
/teams/LAC/,1985-86,8,/players/n/nimphku01.html,Kurt Nimphius,"$225,000"
/teams/LAC/,1985-86,9,/players/g/gordola01.html,Lancaster Gordon,"$200,000"
/teams/LAC/,1985-86,10,/players/m/murphja01.html,Jay Murphy,"$130,000"
/teams/LAC/,1985-86,11,/players/e/edwarfr01.html,Franklin Edwards,"$100,000"
/teams/LAC/,1985-86,12,/players/w/wilkeja01.html,Jamaal Wilkes,"$75,000"
/teams/LAC/,1985-86,13,/players/t/thomaji01.html,Jim Thomas,"$70,000"
/teams/LAC/,1985-86,14,/players/w/whitero01.html,Rory White,"$70,000"
/teams/LAC/,1985-86,15,/players/w/wilkida01.html,Dale Wilkinson,"$70,000"
/teams/LAC/,2012-13,1,/players/p/paulch01.html,Chris Paul,"$17,779,458"
/teams/LAC/,2012-13,2,/players/j/jordade01.html,DeAndre Jordan,"$10,532,977"
/teams/LAC/,2012-13,3,/players/o/odomla01.html,Lamar Odom,"$8,200,000"
/teams/LAC/,2012-13,4,/players/b/butleca01.html,Caron Butler,"$8,000,000"
/teams/LAC/,2012-13,5,/players/g/griffbl01.html,Blake Griffin,"$7,226,892"
/teams/LAC/,2012-13,6,/players/c/crawfja01.html,Jamal Crawford,"$5,000,000"
/teams/LAC/,2012-13,7,/players/b/billuch01.html,Chauncey Billups,"$4,000,000"
/teams/LAC/,2012-13,8,/players/g/gomesry01.html,Ryan Gomes,"$4,000,000"
/teams/LAC/,2012-13,9,/players/h/hillgr01.html,Grant Hill,"$1,975,000"
/teams/LAC/,2012-13,10,/players/b/bledser01.html,Eric Bledsoe,"$1,707,720"
/teams/LAC/,2012-13,11,/players/g/greenwi01.html,Willie Green,"$1,475,106"
/teams/LAC/,2012-13,12,/players/b/barnema02.html,Matt Barnes,"$1,229,255"
/teams/LAC/,2012-13,13,/players/t/turiaro01.html,Ronny Turiaf,"$1,146,337"
/teams/LAC/,2012-13,14,/players/h/holliry01.html,Ryan Hollins,"$1,069,509"
/teams/LAC/,2012-13,15,/players/t/thomptr02.html,Trey Thompkins,"$762,195"
/teams/LAC/,2012-13,16,/players/l/leslitr01.html,Travis Leslie,"$250,000"
/teams/LAC/,2010-11,1,/players/k/kamanch01.html,Chris Kaman,"$11,800,000"
/teams/LAC/,2010-11,2,/players/w/willima01.html,Mo Williams,"$9,300,000"
/teams/LAC/,2010-11,3,/players/g/griffbl01.html,Blake Griffin,"$5,357,280"
/teams/LAC/,2010-11,4,/players/f/foyera01.html,Randy Foye,"$4,250,000"
/teams/LAC/,2010-11,5,/players/g/gomesry01.html,Ryan Gomes,"$4,000,000"
/teams/LAC/,2010-11,6,/players/g/gordoer01.html,Eric Gordon,"$3,016,680"
/teams/LAC/,2010-11,7,/players/m/moonja01.html,Jamario Moon,"$3,000,000"
/teams/LAC/,2010-11,8,/players/a/aminual01.html,Al-Farouq Aminu,"$2,563,320"
/teams/LAC/,2010-11,9,/players/b/butlera01.html,Rasual Butler,"$2,400,000"
/teams/LAC/,2010-11,10,/players/s/smithcr01.html,Craig Smith,"$2,300,000"
/teams/LAC/,2010-11,11,/players/b/bledser01.html,Eric Bledsoe,"$1,485,000"
/teams/LAC/,2010-11,12,/players/c/cookbr01.html,Brian Cook,"$1,146,337"
/teams/LAC/,2010-11,13,/players/j/jordade01.html,DeAndre Jordan,"$854,389"
/teams/LAC/,2010-11,14,/players/c/collija03.html,Jarron Collins,"$643,551"
/teams/LAC/,2010-11,15,/players/d/dioguik01.html,Ike Diogu,"$608,772"
/teams/LAC/,2010-11,16,/players/w/warrewi01.html,Willie Warren,"$500,000"
/teams/LAL/,2002-03,1,/players/o/onealsh01.html,Shaquille O'Neal,"$23,571,429"
/teams/LAL/,2002-03,2,/players/b/bryanko01.html,Kobe Bryant,"$12,375,000"
/teams/LAL/,2002-03,3,/players/h/horryro01.html,Robert Horry,"$5,300,000"
/teams/LAL/,2002-03,4,/players/g/georgde01.html,Devean George,"$4,546,000"
/teams/LAL/,2002-03,5,/players/f/foxri01.html,Rick Fox,"$4,340,231"
/teams/LAL/,2002-03,6,/players/m/murratr01.html,Tracy Murray,"$3,740,000"
/teams/LAL/,2002-03,7,/players/f/fishede01.html,Derek Fisher,"$3,000,000"
/teams/LAL/,2002-03,8,/players/w/walkesa01.html,Samaki Walker,"$1,540,000"
/teams/LAL/,2002-03,9,/players/m/medvest01.html,Stanislav Medvedenko,"$1,400,000"
/teams/LAL/,2002-03,10,/players/s/shawbr01.html,Brian Shaw,"$1,030,000"
/teams/LAL/,2002-03,11,/players/r/rushka01.html,Kareem Rush,"$1,021,080"
/teams/LAL/,2002-03,12,/players/m/madsema01.html,Mark Madsen,"$813,000"
/teams/LAL/,2002-03,13,/players/p/pargoja01.html,Jannero Pargo,"$349,458"
/teams/LAL/,2002-03,14,/players/s/samakso01.html,Soumaila Samake,"$124,984"
/teams/LAL/,1994-95,1,/players/d/divacvl01.html,Vlade Divac,"$3,333,300"
/teams/LAL/,1994-95,2,/players/b/bowiesa01.html,Sam Bowie,"$3,200,000"
/teams/LAL/,1994-95,3,/players/t/threase01.html,Sedale Threatt,"$2,400,000"
/teams/LAL/,1994-95,4,/players/c/campbel01.html,Elden Campbell,"$2,100,000"
/teams/LAL/,1994-95,5,/players/v/vanexni01.html,Nick Van Exel,"$1,900,000"
/teams/LAL/,1994-95,6,/players/c/cebalce01.html,Cedric Ceballos,"$1,750,000"
/teams/LAL/,1994-95,7,/players/l/lynchge01.html,George Lynch,"$1,430,000"
/teams/LAL/,1994-95,8,/players/j/jonesed02.html,Eddie Jones,"$1,300,000"
/teams/LAL/,1994-95,9,/players/p/peelean01.html,Anthony Peeler,"$1,120,000"
/teams/LAL/,1994-95,10,/players/s/smithto02.html,Tony Smith,"$1,050,000"
/teams/LAL/,1994-95,11,/players/h/harvean01.html,Antonio Harvey,"$325,000"
/teams/LAL/,1994-95,12,/players/m/millean01.html,Anthony Miller,"$150,000"
/teams/LAL/,1994-95,13,/players/r/ruffitr01.html,Trevor Ruffin,"$100,000"
/teams/LAL/,2000-01,1,/players/o/onealsh01.html,Shaquille O'Neal,"$19,285,715"
/teams/LAL/,2000-01,2,/players/b/bryanko01.html,Kobe Bryant,"$10,130,000"
/teams/LAL/,2000-01,3,/players/g/grantho01.html,Horace Grant,"$6,500,000"
/teams/LAL/,2000-01,4,/players/h/horryro01.html,Robert Horry,"$4,800,000"
/teams/LAL/,2000-01,5,/players/f/foxri01.html,Rick Fox,"$3,400,000"
/teams/LAL/,2000-01,6,/players/f/fishede01.html,Derek Fisher,"$3,380,000"
/teams/LAL/,2000-01,7,/players/s/shawbr01.html,Brian Shaw,"$2,250,000"
/teams/LAL/,2000-01,8,/players/h/harpero01.html,Ron Harper,"$2,200,000"
/teams/LAL/,2000-01,9,/players/f/fostegr01.html,Greg Foster,"$1,760,000"
/teams/LAL/,2000-01,10,/players/p/persoch01.html,Chuck Person,"$1,200,000"
/teams/LAL/,2000-01,11,/players/l/luety01.html,Tyronn Lue,"$865,800"
/teams/LAL/,2000-01,12,/players/g/georgde01.html,Devean George,"$849,720"
/teams/LAL/,2000-01,13,/players/r/rideris01.html,Isaiah Rider,"$736,000"
/teams/LAL/,2000-01,14,/players/m/madsema01.html,Mark Madsen,"$707,040"
/teams/LAL/,2000-01,15,/players/m/medvest01.html,Stanislav Medvedenko,"$316,969"
/teams/LAL/,2000-01,16,/players/p/penbemi01.html,Mike Penberthy,"$316,969"
/teams/LAL/,2000-01,17,/players/j/jacobsa01.html,Sam Jacobson,"$270,000"
/teams/LAL/,1988-89,1,/players/j/johnsma02.html,Magic Johnson,"$3,142,860"
/teams/LAL/,1988-89,2,/players/a/abdulka01.html,Kareem Abdul-Jabbar,"$3,000,000"
/teams/LAL/,1988-89,3,/players/w/worthja01.html,James Worthy,"$1,300,000"
/teams/LAL/,1988-89,4,/players/s/scottby01.html,Byron Scott,"$1,000,000"
/teams/LAL/,1988-89,5,/players/t/thompmy01.html,Mychal Thompson,"$812,000"
/teams/LAL/,1988-89,6,/players/w/woolror01.html,Orlando Woolridge,"$500,000"
/teams/LAL/,1988-89,7,/players/c/campbto01.html,Tony Campbell,"$270,000"
/teams/LAL/,1988-89,8,/players/g/greenac01.html,A.C. Green,"$269,000"
/teams/LAL/,1988-89,9,/players/r/riverda01.html,David Rivers,"$200,000"
/teams/LAL/,1988-89,10,/players/l/lampje01.html,Jeff Lamp,"$100,000"
/teams/LAL/,1988-89,11,/players/m/mcnamma01.html,Mark McNamara,"$100,000"
/teams/LAL/,1990-91,1,/players/j/johnsma02.html,Magic Johnson,"$2,400,000"
/teams/LAL/,1990-91,2,/players/p/perkisa01.html,Sam Perkins,"$1,970,000"
/teams/LAL/,1990-91,3,/players/g/greenac01.html,A.C. Green,"$1,750,000"
/teams/LAL/,1990-91,4,/players/w/worthja01.html,James Worthy,"$1,600,000"
/teams/LAL/,1990-91,5,/players/s/scottby01.html,Byron Scott,"$1,100,000"
/teams/LAL/,1990-91,6,/players/d/divacvl01.html,Vlade Divac,"$770,000"
/teams/LAL/,1990-91,7,/players/t/thompmy01.html,Mychal Thompson,"$615,000"
/teams/LAL/,1990-91,8,/players/c/campbel01.html,Elden Campbell,"$575,000"
/teams/LAL/,1990-91,9,/players/d/drewla01.html,Larry Drew,"$550,000"
/teams/LAL/,1990-91,10,/players/t/teaglte01.html,Terry Teagle,"$550,000"
/teams/LAL/,1990-91,11,/players/s/smithto02.html,Tony Smith,"$120,000"
/teams/LAL/,1990-91,12,/players/t/thomair01.html,Irving Thomas,"$120,000"
/teams/LAL/,2008-09,1,/players/b/bryanko01.html,Kobe Bryant,"$21,262,500"
/teams/LAL/,2008-09,2,/players/g/gasolpa01.html,Pau Gasol,"$15,106,000"
/teams/LAL/,2008-09,3,/players/o/odomla01.html,Lamar Odom,"$14,148,596"
/teams/LAL/,2008-09,4,/players/f/fishede01.html,Derek Fisher,"$4,700,000"
/teams/LAL/,2008-09,5,/players/v/vujacsa01.html,Sasha Vujacic,"$4,524,887"
/teams/LAL/,2008-09,6,/players/w/waltolu01.html,Luke Walton,"$4,420,000"
/teams/LAL/,2008-09,7,/players/m/morriad01.html,Adam Morrison,"$4,159,200"
/teams/LAL/,2008-09,8,/players/a/arizatr01.html,Trevor Ariza,"$3,100,000"
/teams/LAL/,2008-09,9,/players/b/bynuman01.html,Andrew Bynum,"$2,769,300"
/teams/LAL/,2008-09,10,/players/f/farmajo01.html,Jordan Farmar,"$1,080,000"
/teams/LAL/,2008-09,11,/players/m/mbengdj01.html,Didier Ilunga-Mbenga,"$880,658"
/teams/LAL/,2008-09,12,/players/p/poweljo01.html,Josh Powell,"$854,957"
/teams/LAL/,2008-09,13,/players/b/brownsh01.html,Shannon Brown,"$797,581"
/teams/LAL/,2008-09,14,/players/y/yuesu01.html,Sun Yue,"$442,114"
/teams/LAL/,2010-11,1,/players/b/bryanko01.html,Kobe Bryant,"$24,806,250"
/teams/LAL/,2010-11,2,/players/g/gasolpa01.html,Pau Gasol,"$17,823,000"
/teams/LAL/,2010-11,3,/players/b/bynuman01.html,Andrew Bynum,"$13,700,000"
/teams/LAL/,2010-11,4,/players/o/odomla01.html,Lamar Odom,"$8,200,000"
/teams/LAL/,2010-11,5,/players/a/artesro01.html,Metta World Peace,"$6,322,320"
/teams/LAL/,2010-11,6,/players/w/waltolu01.html,Luke Walton,"$5,260,000"
/teams/LAL/,2010-11,7,/players/b/blakest01.html,Steve Blake,"$4,000,000"
/teams/LAL/,2010-11,8,/players/f/fishede01.html,Derek Fisher,"$3,700,000"
/teams/LAL/,2010-11,9,/players/b/brownsh01.html,Shannon Brown,"$2,200,000"
/teams/LAL/,2010-11,10,/players/b/barnema02.html,Matt Barnes,"$1,765,000"
/teams/LAL/,2010-11,11,/players/r/ratlith01.html,Theo Ratliff,"$1,352,181"
/teams/LAL/,2010-11,12,/players/s/smithjo02.html,Joe Smith,"$1,352,181"
/teams/LAL/,2010-11,13,/players/c/caracde01.html,Derrick Caracter,"$473,604"
/teams/LAL/,2010-11,14,/players/e/ebankde01.html,Devin Ebanks,"$473,604"
/teams/LAL/,1993-94,1,/players/d/divacvl01.html,Vlade Divac,"$4,133,000"
/teams/LAL/,1993-94,2,/players/b/bowiesa01.html,Sam Bowie,"$3,200,000"
/teams/LAL/,1993-94,3,/players/j/johnsma02.html,Magic Johnson,"$2,500,000"
/teams/LAL/,1993-94,4,/players/t/threase01.html,Sedale Threatt,"$2,400,000"
/teams/LAL/,1993-94,5,/players/w/worthja01.html,James Worthy,"$1,800,000"
/teams/LAL/,1993-94,6,/players/c/campbel01.html,Elden Campbell,"$1,700,000"
/teams/LAL/,1993-94,7,/players/c/chrisdo01.html,Doug Christie,"$1,445,000"
/teams/LAL/,1993-94,8,/players/e/edwarja01.html,James Edwards,"$1,300,000"
/teams/LAL/,1993-94,9,/players/v/vanexni01.html,Nick Van Exel,"$1,100,000"
/teams/LAL/,1993-94,10,/players/l/lynchge01.html,George Lynch,"$1,100,000"
/teams/LAL/,1993-94,11,/players/p/peelean01.html,Anthony Peeler,"$910,000"
/teams/LAL/,1993-94,12,/players/s/smithto02.html,Tony Smith,"$800,000"
/teams/LAL/,1993-94,13,/players/r/rambiku01.html,Kurt Rambis,"$400,000"
/teams/LAL/,1993-94,14,/players/h/haleyja01.html,Jack Haley,"$390,000"
/teams/LAL/,1993-94,15,/players/h/harvean01.html,Antonio Harvey,"$150,000"
/teams/LAL/,1993-94,16,/players/w/wilsotr01.html,Trevor Wilson,"$150,000"
/teams/LAL/,2011-12,1,/players/b/bryanko01.html,Kobe Bryant,"$25,244,493"
/teams/LAL/,2011-12,2,/players/g/gasolpa01.html,Pau Gasol,"$18,714,150"
/teams/LAL/,2011-12,3,/players/b/bynuman01.html,Andrew Bynum,"$14,900,000"
/teams/LAL/,2011-12,4,/players/a/artesro01.html,Metta World Peace,"$6,790,640"
/teams/LAL/,2011-12,5,/players/w/waltolu01.html,Luke Walton,"$5,680,000"
/teams/LAL/,2011-12,6,/players/b/blakest01.html,Steve Blake,"$4,000,000"
/teams/LAL/,2011-12,7,/players/f/fishede01.html,Derek Fisher,"$3,400,000"
/teams/LAL/,2011-12,8,/players/m/mcrobjo01.html,Josh McRoberts,"$3,000,000"
/teams/LAL/,2011-12,9,/players/b/barnema02.html,Matt Barnes,"$1,906,200"
/teams/LAL/,2011-12,10,/players/m/murphtr01.html,Troy Murphy,"$1,352,181"
/teams/LAL/,2011-12,11,/players/k/kaponja01.html,Jason Kapono,"$1,223,166"
/teams/LAL/,2011-12,12,/players/e/ebankde01.html,Devin Ebanks,"$762,195"
/teams/LAL/,2011-12,13,/players/g/goudean01.html,Andrew Goudelock,"$473,604"
/teams/LAL/,2011-12,14,/players/m/morrida01.html,Darius Morris,"$473,604"
/teams/LAL/,2011-12,15,/players/c/caracde01.html,Derrick Caracter,"$270,427"
/teams/LAL/,2011-12,16,/players/g/greenge01.html,Gerald Green,"$73,818"
/teams/LAL/,2001-02,1,/players/o/onealsh01.html,Shaquille O'Neal,"$21,428,572"
/teams/LAL/,2001-02,2,/players/b/bryanko01.html,Kobe Bryant,"$11,250,000"
/teams/LAL/,2001-02,3,/players/h/horryro01.html,Robert Horry,"$5,300,000"
/teams/LAL/,2001-02,4,/players/f/foxri01.html,Rick Fox,"$3,791,250"
/teams/LAL/,2001-02,5,/players/h/hunteli01.html,Lindsey Hunter,"$3,425,760"
/teams/LAL/,2001-02,6,/players/f/fishede01.html,Derek Fisher,"$3,000,000"
/teams/LAL/,2001-02,7,/players/w/walkesa01.html,Samaki Walker,"$1,400,000"
/teams/LAL/,2001-02,8,/players/r/richmmi01.html,Mitch Richmond,"$1,000,000"
/teams/LAL/,2001-02,9,/players/s/shawbr01.html,Brian Shaw,"$963,415"
/teams/LAL/,2001-02,10,/players/g/georgde01.html,Devean George,"$834,250"
/teams/LAL/,2001-02,11,/players/m/madsema01.html,Mark Madsen,"$759,960"
/teams/LAL/,2001-02,12,/players/m/mccoyje01.html,Jelani McCoy,"$565,850"
/teams/LAL/,2001-02,13,/players/m/medvest01.html,Stanislav Medvedenko,"$465,850"
/teams/LAL/,2001-02,14,/players/c/crispjo01.html,Joe Crispin,"$48,705"
/teams/LAL/,2001-02,15,/players/p/penbemi01.html,Mike Penberthy,"$28,405"
/teams/LAL/,2009-10,1,/players/b/bryanko01.html,Kobe Bryant,"$23,034,375"
/teams/LAL/,2009-10,2,/players/g/gasolpa01.html,Pau Gasol,"$16,452,000"
/teams/LAL/,2009-10,3,/players/b/bynuman01.html,Andrew Bynum,"$12,526,998"
/teams/LAL/,2009-10,4,/players/o/odomla01.html,Lamar Odom,"$7,500,000"
/teams/LAL/,2009-10,5,/players/a/artesro01.html,Metta World Peace,"$5,854,000"
/teams/LAL/,2009-10,6,/players/m/morriad01.html,Adam Morrison,"$5,257,229"
/teams/LAL/,2009-10,7,/players/f/fishede01.html,Derek Fisher,"$5,048,000"
/teams/LAL/,2009-10,8,/players/v/vujacsa01.html,Sasha Vujacic,"$5,000,000"
/teams/LAL/,2009-10,9,/players/w/waltolu01.html,Luke Walton,"$4,840,000"
/teams/LAL/,2009-10,10,/players/b/brownsh01.html,Shannon Brown,"$2,000,000"
/teams/LAL/,2009-10,11,/players/f/farmajo01.html,Jordan Farmar,"$1,947,240"
/teams/LAL/,2009-10,12,/players/m/mbengdj01.html,Didier Ilunga-Mbenga,"$959,111"
/teams/LAL/,2009-10,13,/players/p/poweljo01.html,Josh Powell,"$959,111"
/teams/LAL/,1996-97,1,/players/o/onealsh01.html,Shaquille O'Neal,"$10,714,000"
/teams/LAL/,1996-97,2,/players/c/campbel01.html,Elden Campbell,"$7,000,000"
/teams/LAL/,1996-97,3,/players/c/cebalce01.html,Cedric Ceballos,"$2,400,000"
/teams/LAL/,1996-97,4,/players/v/vanexni01.html,Nick Van Exel,"$1,900,000"
/teams/LAL/,1996-97,5,/players/j/jonesed02.html,Eddie Jones,"$1,800,000"
/teams/LAL/,1996-97,6,/players/b/blounco01.html,Corie Blount,"$1,235,000"
/teams/LAL/,1996-97,7,/players/r/rooksse01.html,Sean Rooks,"$1,200,000"
/teams/LAL/,1996-97,8,/players/b/bryanko01.html,Kobe Bryant,"$1,015,000"
/teams/LAL/,1996-97,9,/players/f/fishede01.html,Derek Fisher,"$612,000"
/teams/LAL/,1996-97,10,/players/k/kerseje01.html,Jerome Kersey,"$247,500"
/teams/LAL/,1996-97,11,/players/r/robinru01.html,Rumeal Robinson,"$247,500"
/teams/LAL/,1996-97,12,/players/s/scottby01.html,Byron Scott,"$247,500"
/teams/LAL/,1996-97,13,/players/k/knightr01.html,Travis Knight,"$220,000"
/teams/LAL/,1999-00,1,/players/o/onealsh01.html,Shaquille O'Neal,"$17,142,858"
/teams/LAL/,1999-00,2,/players/b/bryanko01.html,Kobe Bryant,"$9,000,000"
/teams/LAL/,1999-00,3,/players/r/ricegl01.html,Glen Rice,"$7,000,000"
/teams/LAL/,1999-00,4,/players/h/horryro01.html,Robert Horry,"$4,800,000"
/teams/LAL/,1999-00,5,/players/f/foxri01.html,Rick Fox,"$3,033,000"
/teams/LAL/,1999-00,6,/players/f/fishede01.html,Derek Fisher,"$3,000,000"
/teams/LAL/,1999-00,7,/players/k/knightr01.html,Travis Knight,"$2,800,000"
/teams/LAL/,1999-00,8,/players/h/harpero01.html,Ron Harper,"$2,000,000"
/teams/LAL/,1999-00,9,/players/g/greenac01.html,A.C. Green,"$1,700,000"
/teams/LAL/,1999-00,10,/players/l/luety01.html,Tyronn Lue,"$809,280"
/teams/LAL/,1999-00,11,/players/g/georgde01.html,Devean George,"$790,440"
/teams/LAL/,1999-00,12,/players/j/jacobsa01.html,Sam Jacobson,"$721,080"
/teams/LAL/,1999-00,13,/players/s/sallejo01.html,John Salley,"$510,000"
/teams/LAL/,1999-00,14,/players/s/scottby01.html,Byron Scott,"$510,000"
/teams/LAL/,1999-00,15,/players/s/shawbr01.html,Brian Shaw,"$510,000"
/teams/LAL/,1999-00,16,/players/s/sealssh01.html,Shea Seals,"$385,000"
/teams/LAL/,1999-00,17,/players/c/celesjo01.html,John Celestand,"$301,875"
/teams/LAL/,1999-00,18,/players/p/pankoan01.html,Andy Panko,"$5,000"
/teams/LAL/,2003-04,1,/players/o/onealsh01.html,Shaquille O'Neal,"$24,749,999"
/teams/LAL/,2003-04,2,/players/b/bryanko01.html,Kobe Bryant,"$13,500,000"
/teams/LAL/,2003-04,3,/players/p/paytoga01.html,Gary Payton,"$4,917,000"
/teams/LAL/,2003-04,4,/players/f/foxri01.html,Rick Fox,"$4,734,797"
/teams/LAL/,2003-04,5,/players/g/georgde01.html,Devean George,"$4,546,000"
/teams/LAL/,2003-04,6,/players/f/fishede01.html,Derek Fisher,"$3,000,000"
/teams/LAL/,2003-04,7,/players/m/medvest01.html,Stanislav Medvedenko,"$1,540,000"
/teams/LAL/,2003-04,8,/players/m/malonka01.html,Karl Malone,"$1,500,000"
/teams/LAL/,2003-04,9,/players/r/rushka01.html,Kareem Rush,"$1,097,640"
/teams/LAL/,2003-04,10,/players/g/grantho01.html,Horace Grant,"$1,070,000"
/teams/LAL/,2003-04,11,/players/r/russebr01.html,Bryon Russell,"$1,070,000"
/teams/LAL/,2003-04,12,/players/c/cookbr01.html,Brian Cook,"$903,360"
/teams/LAL/,2003-04,13,/players/p/pargoja01.html,Jannero Pargo,"$563,679"
/teams/LAL/,2003-04,14,/players/s/sampsja01.html,Jamal Sampson,"$563,679"
/teams/LAL/,2003-04,15,/players/w/waltolu01.html,Luke Walton,"$366,931"
/teams/LAL/,1998-99,1,/players/o/onealsh01.html,Shaquille O'Neal,"$15,000,000"
/teams/LAL/,1998-99,2,/players/r/ricegl01.html,Glen Rice,"$5,248,000"
/teams/LAL/,1998-99,3,/players/h/horryro01.html,Robert Horry,"$5,000,000"
/teams/LAL/,1998-99,4,/players/a/armstbj01.html,B.J. Armstrong,"$2,800,000"
/teams/LAL/,1998-99,5,/players/k/knightr01.html,Travis Knight,"$2,400,000"
/teams/LAL/,1998-99,6,/players/f/foxri01.html,Rick Fox,"$1,750,000"
/teams/LAL/,1998-99,7,/players/r/rooksse01.html,Sean Rooks,"$1,680,000"
/teams/LAL/,1998-99,8,/players/b/blounco01.html,Corie Blount,"$1,625,000"
/teams/LAL/,1998-99,9,/players/b/bryanko01.html,Kobe Bryant,"$1,319,000"
/teams/LAL/,1998-99,10,/players/h/harpede01.html,Derek Harper,"$1,000,000"
/teams/LAL/,1998-99,11,/players/r/rodmade01.html,Dennis Rodman,"$1,000,000"
/teams/LAL/,1998-99,12,/players/f/fishede01.html,Derek Fisher,"$795,000"
/teams/LAL/,1998-99,13,/players/r/reidjr01.html,J.R. Reid,"$780,000"
